15962,BIO-127-06D,General Virology,0,DISC,M,9:30-10:20am,CLSSRM 261,16-JAN 04-MAY,Staff,20,19,1
14357,BIO-130-01,Plant Biology,4,LECT,TR,4:30-5:45pm,CLSSRM 263,16-JAN 04-MAY,Moran,45,36,9,EXAM,T,8:00-11:00am,CLSSRM 263,08-MAY 08-MAY
14358,BIO-130-02L,Plant Biology,0,LAB,W,10:30-12:20pm,SE2 130,16-JAN 04-MAY,Staff,23,22,1
14359,BIO-130-03L,Plant Biology,0,LAB,W,8:30-10:20am,SE2 130,16-JAN 04-MAY,Staff,22,14,8
10108,BIO-140-01,Genetics,4,LECT,TR,12:00-1:15pm,COB2 110,16-JAN 04-MAY,Sistrom / Hernday,180,71,109,EXAM,R,8:00-11:00am,COB2 110,10-MAY 10-MAY
10727,BIO-140-02D,Genetics,0,DISC,T,5:30-7:20pm,CLSSRM 276,16-JAN 04-MAY,Staff,20,14,6
10728,BIO-140-03D,Genetics,0,DISC,T,7:30-9:20pm,CLSSRM 127,16-JAN 04-MAY,Staff,20,6,14
10729,BIO-140-04D,Genetics,0,DISC,W,5:30-7:20pm,CLSSRM 288,16-JAN 04-MAY,Staff,20,17,3
10730,BIO-140-05D,Genetics,0,DISC,W,7:30-9:20pm,CLSSRM 282,16-JAN 04-MAY,Staff,20,6,14
14314,BIO-140-06D,Genetics,0,DISC,R,5:30-7:20pm,CLSSRM 129,16-JAN 04-MAY,Staff,20,9,11
14420,BIO-140-07D,Genetics,0,DISC,R,7:30-9:20pm,CLSSRM 276,16-JAN 04-MAY,Staff,20,3,17
15963,BIO-140-08D,Genetics,0,DISC,M,5:30-7:20pm,CLSSRM 264,16-JAN 04-MAY,Staff,20,7,13
15964,BIO-140-09D,Genetics,0,DISC,F,12:30-2:20pm,CLSSRM 264,16-JAN 04-MAY,Staff,20,8,12
15965,BIO-140-10D,Genetics,0,DISC,F,2:30-4:20pm,CLSSRM 264,16-JAN 04-MAY,Staff,20,1,19
10950,BIO-141-01,Evolution,4,LECT,MW,9:00-10:15am,CLSSRM 105,16-JAN 04-MAY,Edwards,120,26,94,EXAM,M,11:30-2:30pm,CLSSRM 105,07-MAY 07-MAY
10951,BIO-141-02L,Evolution,0,LAB,M,1:30-4:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,8,16
10952,BIO-141-03L,Evolution,0,LAB,M,5:30-8:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,1,23
15011,BIO-141-04L,Evolution,0,LAB,T,10:30-1:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,9,15
15012,BIO-141-05L,Evolution,0,LAB,T,2:30-5:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,7,17
15013,BIO-141-06L,Evolution,0,LAB,T,6:30-9:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,1,23
15591,BIO-144-01,Phylogenetics,4,LECT,MW,1:30-2:45pm,CLSSRM 267,16-JAN 04-MAY,McTavish,24,7,17,EXAM,S,11:30-2:30pm,CLSSRM 267,05-MAY 05-MAY
15592,BIO-144-02D,Phylogenetics,0,DISC,R,12:30-1:20pm,COB2 267,16-JAN 04-MAY,Staff,24,7,17
10789,BIO-148-01,Fundamentals of Ecology,4,LECT,MW,1:30-2:45pm,SSB 120,16-JAN 04-MAY,Hart,60,20,40,EXAM,S,11:30-2:30pm,SSB 120,05-MAY 05-MAY
10790,BIO-148-02D,Fundamentals of Ecology,0,DISC,W,5:30-6:20pm,CLSSRM 279,16-JAN 04-MAY,Staff,20,3,17
14920,BIO-148-04D,Fundamentals of Ecology,0,DISC,M,4:30-5:20pm,CLSSRM 127,16-JAN 04-MAY,Staff,20,15,5
15966,BIO-148-05D,Fundamentals of Ecology,0,DISC,M,5:30-6:20pm,CLSSRM 261,16-JAN 04-MAY,Staff,20,2,18
15810,BIO-149-01,Conservation Biology,4,LECT,MW,12:00-1:15pm,SSB 130,16-JAN 04-MAY,Sexton,48,12,36,EXAM,W,3:00-6:00pm,SSB 130,09-MAY 09-MAY
15811,BIO-149-02D,Conservation Biology,0,DISC,M,1:30-2:20pm,CLSSRM 261,16-JAN 04-MAY,Sexton,24,9,15
15853,BIO-149-03D,Conservation Biology,0,DISC,M,2:30-3:20pm,CLSSRM 261,16-JAN 04-MAY,Sexton,24,3,21
15812,BIO-149F-01,Conservation Biology Lab,1,LAB,W,8:30-10:20am,CLSSRM 272,16-JAN 04-MAY,Staff,24,4,20
10775,BIO-150-01,Embryos Genes and Develop,4,LECT,TR,12:00-1:15pm,SSB 130,16-JAN 04-MAY,Cleary,80,76,4,EXAM,S,6:30-9:30pm,SSB 130,05-MAY 05-MAY
10776,BIO-150-02D,Embryos Genes and Develop,0,DISC,M,10:30-11:20am,CLSSRM 266,16-JAN 04-MAY,Staff,20,20,Closed
10935,BIO-150-03D,Embryos Genes and Develop,0,DISC,W,8:30-9:20am,CLSSRM 266,16-JAN 04-MAY,Staff,20,20,Closed
14348,BIO-150-04D,Embryos Genes and Develop,0,DISC,M,9:30-10:20am,CLSSRM 266,16-JAN 04-MAY,Staff,20,16,4
15968,BIO-150-05D,Embryos Genes and Develop,0,DISC,M,11:30-12:20pm,CLSSRM 261,16-JAN 04-MAY,Staff,20,20,Closed
14404,BIO-150L-01,Developmental Biology Lab,3,LECT,T,10:30-11:20am,CLSSRM 266,16-JAN 04-MAY,Beaster-Jones,24,13,11,EXAM,S,3:00-6:00pm,CLSSRM 266,05-MAY 05-MAY
14405,BIO-150L-02L,Developmental Biology Lab,0,LAB,WF,1:30-4:20pm,SCIENG 170,16-JAN 04-MAY,Staff,24,13,11
10559,BIO-151-01,Molecular Immunology,4,LECT,MW,10:30-11:45am,SSB 170,16-JAN 04-MAY,Jensen / Manilay,120,72,48,EXAM,S,8:00-11:00am,SSB 170,05-MAY 05-MAY
10560,BIO-151-02D,Molecular Immunology,0,DISC,W,7:30-8:20am,CLSSRM 288,16-JAN 04-MAY,Staff,20,8,12
10561,BIO-151-03D,Molecular Immunology,0,DISC,W,8:30-9:20am,CLSSRM 288,16-JAN 04-MAY,Staff,20,9,11
10743,BIO-151-04D,Molecular Immunology,0,DISC,R,7:30-8:20pm,CLSSRM 282,16-JAN 04-MAY,Staff,20,5,15
10983,BIO-151-05D,Molecular Immunology,0,DISC,R,8:30-9:20am,CLSSRM 286,16-JAN 04-MAY,Staff,20,10,10
15969,BIO-151-06D,Molecular Immunology,0,DISC,M,12:30-1:20pm,CLSSRM 261,16-JAN 04-MAY,Staff,20,20,Closed
15979,BIO-151-07D,Molecular Immunology,0,DISC,M,2:30-3:20pm,CLSSRM 264,16-JAN 04-MAY,Staff,20,20,Closed
10744,BIO-151L-01,Molec Immunology Lab,1,LAB,T,12:00-2:50pm,SCIENG 165,16-JAN 04-MAY,Jensen / Manilay,24,17,7
10562,BIO-151L-02,Molec Immunology Lab,1,LAB,T,4:30-7:20pm,SCIENG 165,16-JAN 04-MAY,Staff,24,18,6
10777,BIO-161-01,Human Physiology,5,LECT,MW,10:30-11:45am,COB2 140,16-JAN 04-MAY,Ortiz,96,82,14,EXAM,M,8:00-11:00am,COB2 140,07-MAY 07-MAY
10778,BIO-161-02L,Human Physiology,0,LAB,R,10:30-1:20pm,SCIENG 165,16-JAN 04-MAY,Staff,24,24,Closed
10779,BIO-161-03L,Human Physiology,0,LAB,R,2:30-5:20pm,SCIENG 165,16-JAN 04-MAY,Staff,24,24,Closed
10780,BIO-161-04L,Human Physiology,0,LAB,R,6:00-8:50pm,SCIENG 165,16-JAN 04-MAY,Staff,24,16,8
15045,BIO-161-05L,Human Physiology,0,LAB,F,8:30-11:20am,SCIENG 165,16-JAN 04-MAY,Staff,24,18,6
15594,BIO-177-01,Genes Brains and Behavior,4,LECT,MWF,12:30-1:20pm,CLSSRM 267,16-JAN 04-MAY,Wolf,40,5,35,EXAM,M,3:00-6:00pm,CLSSRM 267,07-MAY 07-MAY
15595,BIO-177-02D,Genes Brains and Behavior,0,DISC,W,1:30-3:20pm,CLSSRM 265,16-JAN 04-MAY,Staff,20,5,15
15983,BIO-177-03D,Genes Brains and Behavior,0,DISC,W,3:30-4:20pm,CLSSRM 264,16-JAN 04-MAY,Staff,20,0,20
14921,BIO-180-01,Math Modeling for Biology,4,LECT,TR,4:30-5:45pm,SSB 120,16-JAN 04-MAY,Reed,80,64,16,EXAM,T,8:00-11:00am,SSB 120,08-MAY 08-MAY
14922,BIO-180-02D,Math Modeling for Biology,0,DISC,M,8:30-9:20am,SSM 154,16-JAN 04-MAY,Staff,20,9,11
15116,BIO-180-03D,Math Modeling for Biology,0,DISC,M,9:30-10:20am,SSM 154,16-JAN 04-MAY,Staff,20,15,5
15117,BIO-180-04D,Math Modeling for Biology,0,DISC,M,10:30-11:20am,SSM 154,16-JAN 04-MAY,Staff,20,20,Closed
15984,BIO-180-05D,Math Modeling for Biology,0,DISC,W,9:30-10:20am,CLSSRM 266,16-JAN 04-MAY,Staff,20,20,Closed
15151,BIO-184-01,Object Oriented Prog for Bio,4,LECT,TR,1:30-2:45pm,CLSSRM 288,16-JAN 04-MAY,Barlow,30,30,Closed,EXAM,F,11:30-2:30pm,CLSSRM 288,11-MAY 11-MAY
15152,BIO-184-02D,Object Oriented Prog for Bio,0,DISC,T,9:30-10:20am,KOLLIG 208,16-JAN 04-MAY,Staff,10,10,Closed
15153,BIO-184-03D,Object Oriented Prog for Bio,0,DISC,T,10:30-11:20am,KOLLIG 208,16-JAN 04-MAY,Staff,10,10,Closed
15154,BIO-184-04D,Object Oriented Prog for Bio,0,DISC,W,4:30-5:20pm,SSM 150,16-JAN 04-MAY,Staff,10,10,Closed
Bioengineering
15933,BIOE-065-01,Biocircuits Theory,3,LECT,TR,4:30-5:45pm,CLSSRM 110,16-JAN 04-MAY,Shrinivasan,40,4,36,EXAM,T,8:00-11:00am,CLSSRM 110,08-MAY 08-MAY
10804,BIOE-100-01,Physiology for Engineers,4,LECT,TR,6:00-7:15pm,SSM 104,16-JAN 04-MAY,Escobar,60,33,27,EXAM,W,11:30-2:30pm,SSM 104,09-MAY 09-MAY
10805,BIOE-100-02L,Physiology for Engineers,0,DISC,F,3:00-5:50pm,SSM 104,16-JAN 04-MAY,Staff,60,33,27
15060,BIOE-106-01,Cell Biology for Engineers,4,LECT,TR,9:00-10:15am,CLSSRM 114,16-JAN 04-MAY,Spencer,48,19,29,EXAM,T,3:00-6:00pm,CLSSRM 114,08-MAY 08-MAY
15927,BIOE-106-02D,Cell Biology for Engineers,0,DISC,T,1:30-2:20pm,CLSSRM 266,16-JAN 04-MAY,Staff,24,15,9
15928,BIOE-106-03D,Cell Biology for Engineers,0,DISC,T,2:30-3:20pm,CLSSRM 266,16-JAN 04-MAY,Staff,24,4,20
14830,BIOE-113-01,Bioinstrumentation,4,LECT,TR,3:00-4:15pm,CLSSRM 110,16-JAN 04-MAY,Li,48,33,15,EXAM,M,6:30-9:30pm,CLSSRM 110,07-MAY 07-MAY
14839,BIOE-113-02L,Bioinstrumentation,0,LAB,M,9:00-11:50am,SE2 150,16-JAN 04-MAY,Staff,24,12,12
15054,BIOE-113-03L,Bioinstrumentation,0,LAB,T,10:30-1:20pm,SE2 150,16-JAN 04-MAY,Staff,24,21,3
15915,BIOE-130-01,Biothermodynamics,4,LECT,F,9:00-11:45am,COB2 263,16-JAN 04-MAY,Ni,24,2,22,EXAM,T,11:30-2:30pm,COB2 263,08-MAY 08-MAY
15916,BIOE-130-02D,Biothermodynamics,0,DISC,F,12:30-1:20pm,COB2 263,16-JAN 04-MAY,Staff,24,2,22
15823,BIOE-135-01,Biochemistry for Engineers,4,LECT,MW,9:00-10:15am,CLSSRM 114,16-JAN 04-MAY,de Alba Bastarrechea,48,6,42,EXAM,T,11:30-2:30pm,CLSSRM 114,08-MAY 08-MAY
15824,BIOE-135-02D,Biochemistry for Engineers,0,DISC,M,10:30-11:20am,COB2 264,16-JAN 04-MAY,Staff,24,6,18
15907,BIOE-135-03D,Biochemistry for Engineers,0,DISC,M,11:30-12:20pm,COB2 264,16-JAN 04-MAY,Staff,24,0,24
Chemistry
10109,CHEM-001-01,Preparatory Chemistry,3,LECT,WF,8:30-9:20am,CLSSRM 102,16-JAN 04-MAY,Vidensek,172,5,167,EXAM,T,11:30-2:30pm,CLSSRM 102,08-MAY 08-MAY
10110,CHEM-001-02D,Preparatory Chemistry,0,DISC,T,3:30-5:20pm,CLSSRM 288,16-JAN 04-MAY,Staff,30,0,30
10111,CHEM-001-03D,Preparatory Chemistry,0,DISC,R,11:30-1:20pm,CLSSRM 288,16-JAN 04-MAY,Staff,28,1,27
10112,CHEM-001-04D,Preparatory Chemistry,0,DISC,F,9:30-11:20am,CLSSRM 288,16-JAN 04-MAY,Staff,28,0,28
10739,CHEM-001-05D,Preparatory Chemistry,0,DISC,W,10:30-12:20pm,CLSSRM 267,16-JAN 04-MAY,Staff,28,3,25
10745,CHEM-001-06D,Preparatory Chemistry,0,DISC,R,1:30-3:20pm,CLSSRM 282,16-JAN 04-MAY,Staff,29,1,28
10746,CHEM-001-07D,Preparatory Chemistry,0,DISC,R,3:30-5:20pm,CLSSRM 276,16-JAN 04-MAY,Staff,29,0,29
10113,CHEM-002-01,General Chemistry I,4,LECT,MWF,9:30-10:20am,CLSSRM 102,16-JAN 04-MAY,Vidensek,235,10,225,EXAM,R,6:30-9:30pm,CLSSRM 105,10-MAY 10-MAY,EXAM,R,6:30-9:30pm,CLSSRM 102,10-MAY 10-MAY
14944,CHEM-002-02D,General Chemistry I,0,DISC,W,11:30-12:20pm,CLSSRM 127,16-JAN 04-MAY,Staff,23,1,22
10114,CHEM-002-02L,General Chemistry I,0,LAB,M,11:00-1:50pm,SCIENG 108,16-JAN 04-MAY,Staff,23,1,22
14945,CHEM-002-03D,General Chemistry I,0,DISC,W,3:30-4:20pm,COB2 264,16-JAN 04-MAY,Staff,23,2,21
10115,CHEM-002-03L,General Chemistry I,0,LAB,M,2:30-5:20pm,SCIENG 108,16-JAN 04-MAY,Staff,23,2,21
14946,CHEM-002-04D,General Chemistry I,0,DISC,R,8:30-9:20am,COB2 265,16-JAN 04-MAY,Staff,23,1,22
10116,CHEM-002-04L,General Chemistry I,0,LAB,T,7:30-10:20am,SCIENG 108,16-JAN 04-MAY,Staff,23,1,22
14947,CHEM-002-05D,General Chemistry I,0,DISC,R,11:30-12:20pm,COB2 265,16-JAN 04-MAY,Staff,23,2,21
10117,CHEM-002-05L,General Chemistry I,0,LAB,T,11:00-1:50pm,SCIENG 108,16-JAN 04-MAY,Staff,23,2,21
14948,CHEM-002-06D,General Chemistry I,0,DISC,R,2:30-3:20pm,CLSSRM 272,16-JAN 04-MAY,Staff,23,3,20
10118,CHEM-002-06L,General Chemistry I,0,LAB,T,2:30-5:20pm,SCIENG 108,16-JAN 04-MAY,Staff,23,3,20
14949,CHEM-002-07D,General Chemistry I,0,DISC,R,6:30-7:20pm,COB2 263,16-JAN 04-MAY,Staff,24,1,23
10119,CHEM-002-07L,General Chemistry I,0,LAB,T,6:00-8:50pm,SCIENG 108,16-JAN 04-MAY,Staff,24,1,23
14950,CHEM-002-08D,General Chemistry I,0,DISC,M,11:30-12:20pm,CLSSRM 270,16-JAN 04-MAY,Staff,24,0,24
10563,CHEM-002-08L,General Chemistry I,0,LAB,W,11:00-1:50pm,SCIENG 108,16-JAN 04-MAY,Staff,24,0,24
14951,CHEM-002-09D,General Chemistry I,0,DISC,M,6:30-7:20pm,COB2 266,16-JAN 04-MAY,Staff,24,0,24
10564,CHEM-002-09L,General Chemistry I,0,LAB,W,6:00-8:50pm,SCIENG 108,16-JAN 04-MAY,Staff,24,0,24
14952,CHEM-002-10D,General Chemistry I,0,DISC,R,9:30-10:20am,CLSSRM 270,16-JAN 04-MAY,Staff,24,0,24
14336,CHEM-002-10L,General Chemistry I,0,LAB,T,9:00-11:50am,SCIENG 126,16-JAN 04-MAY,Staff,24,0,24
14953,CHEM-002-11D,General Chemistry I,0,DISC,R,1:30-2:20pm,CLSSRM 266,16-JAN 04-MAY,Staff,24,0,24
14337,CHEM-002-11L,General Chemistry I,0,LAB,T,12:30-3:20pm,SCIENG 126,16-JAN 04-MAY,Staff,24,0,24
10120,CHEM-002-20,General Chemistry I,4,LECT,MWF,10:30-11:20am,CLSSRM 102,16-JAN 04-MAY,Lair,260,15,245,EXAM,R,6:30-9:30pm,CLSSRM 105,10-MAY 10-MAY,EXAM,R,6:30-9:30pm,CLSSRM 102,10-MAY 10-MAY
14954,CHEM-002-21D,General Chemistry I,0,DISC,W,8:30-9:20am,COB2 265,16-JAN 04-MAY,Staff,23,1,22
10121,CHEM-002-21L,General Chemistry I,0,LAB,M,7:30-10:20am,SCIENG 108,16-JAN 04-MAY,Staff,23,1,22
14955,CHEM-002-22D,General Chemistry I,0,DISC,M,8:30-9:20am,CLSSRM 262,16-JAN 04-MAY,Staff,23,1,22
10122,CHEM-002-22L,General Chemistry I,0,LAB,W,7:30-10:20am,SCIENG 108,16-JAN 04-MAY,Staff,23,1,22
14956,CHEM-002-23D,General Chemistry I,0,DISC,M,2:30-3:20pm,CLSSRM 276,16-JAN 04-MAY,Staff,24,1,23
10123,CHEM-002-23L,General Chemistry I,0,LAB,W,2:30-5:20pm,SCIENG 108,16-JAN 04-MAY,Staff,24,1,23
14957,CHEM-002-24D,General Chemistry I,0,DISC,T,8:30-9:20am,CLSSRM 270,16-JAN 04-MAY,Staff,23,3,20
10124,CHEM-002-24L,General Chemistry I,0,LAB,R,7:30-10:20am,SCIENG 108,16-JAN 04-MAY,Staff,23,3,20
14958,CHEM-002-25D,General Chemistry I,0,DISC,W,6:30-7:20pm,COB2 265,16-JAN 04-MAY,Staff,23,1,22
10125,CHEM-002-25L,General Chemistry I,0,LAB,M,6:00-8:50pm,SCIENG 108,16-JAN 04-MAY,Staff,23,1,22
14959,CHEM-002-26D,General Chemistry I,0,DISC,T,11:30-12:20pm,COB2 263,16-JAN 04-MAY,Staff,24,1,23
10126,CHEM-002-26L,General Chemistry I,0,LAB,R,11:00-1:50pm,SCIENG 108,16-JAN 04-MAY,Staff,24,1,23
14960,CHEM-002-27D,General Chemistry I,0,DISC,T,2:30-3:20pm,COB2 267,16-JAN 04-MAY,Staff,24,1,23
10565,CHEM-002-27L,General Chemistry I,0,LAB,R,2:30-5:20pm,SCIENG 108,16-JAN 04-MAY,Staff,24,1,23
14961,CHEM-002-28D,General Chemistry I,0,DISC,M,8:30-9:20am,COB2 266,16-JAN 04-MAY,Staff,24,0,24
10566,CHEM-002-28L,General Chemistry I,0,LAB,W,7:30-10:20am,SCIENG 126,16-JAN 04-MAY,Staff,24,0,24
14962,CHEM-002-29D,General Chemistry I,0,DISC,R,4:30-5:20pm,COB2 267,16-JAN 04-MAY,Staff,24,5,19
14338,CHEM-002-29L,General Chemistry I,0,LAB,T,4:00-6:50pm,SCIENG 126,16-JAN 04-MAY,Staff,24,5,19
14963,CHEM-002-30D,General Chemistry I,0,DISC,M,4:30-5:20pm,COB2 264,16-JAN 04-MAY,Staff,24,0,24
14339,CHEM-002-30L,General Chemistry I,0,LAB,W,4:00-6:50pm,SCIENG 126,16-JAN 04-MAY,Staff,24,0,24
14964,CHEM-002-31D,General Chemistry I,0,DISC,M,1:30-2:20pm,COB2 265,16-JAN 04-MAY,Staff,24,1,23
14340,CHEM-002-31L,General Chemistry I,0,LAB,W,12:30-3:20pm,SCIENG 126,16-JAN 04-MAY,Staff,24,1,23
14305,CHEM-008-01,Prin of Organic Chem,3,LECT,T,3:30-4:20pm,CLSSRM 102,16-JAN 04-MAY,Leslie,300,22,278,LECT,R,3:30-5:20pm,CLSSRM 102,16-JAN 04-MAY,EXAM,M,6:30-9:30pm,CLSSRM 102,07-MAY 07-MAY
14320,CHEM-008L-01,Prin of Org Chem Lab,1,LECT,T,4:30-5:20pm,CLSSRM 102,16-JAN 04-MAY,Leslie,240,16,224,EXAM,T,8:00-11:00am,CLSSRM 102,08-MAY 08-MAY
14321,CHEM-008L-02L,Prin of Org Chem Lab,0,LAB,T,8:00-10:50am,SCIENG 116,16-JAN 04-MAY,Staff,20,0,20
14323,CHEM-008L-03L,Prin of Org Chem Lab,0,LAB,W,3:00-5:50pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14325,CHEM-008L-04L,Prin of Org Chem Lab,0,LAB,T,6:30-9:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14327,CHEM-008L-05L,Prin of Org Chem Lab,0,LAB,W,8:00-10:50am,SCIENG 116,16-JAN 04-MAY,Staff,20,4,16
14328,CHEM-008L-06L,Prin of Org Chem Lab,0,LAB,W,11:30-2:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,5,15
14329,CHEM-008L-07L,Prin of Org Chem Lab,0,LAB,W,6:30-9:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,0,20
14330,CHEM-008L-08L,Prin of Org Chem Lab,0,LAB,T,11:30-2:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14331,CHEM-008L-09L,Prin of Org Chem Lab,0,LAB,R,8:00-10:50am,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14332,CHEM-008L-10L,Prin of Org Chem Lab,0,LAB,F,11:30-2:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14333,CHEM-008L-11L,Prin of Org Chem Lab,0,LAB,R,6:30-9:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
14334,CHEM-008L-12L,Prin of Org Chem Lab,0,LAB,F,8:00-10:50am,SCIENG 116,16-JAN 04-MAY,Staff,20,0,20
14335,CHEM-008L-13L,Prin of Org Chem Lab,0,LAB,R,11:30-2:20pm,SCIENG 116,16-JAN 04-MAY,Staff,20,1,19
10127,CHEM-010-01,General Chemistry II,4,LECT,MWF,2:30-3:20pm,CLSSRM 102,16-JAN 04-MAY,Kelley,280,11,269,EXAM,W,8:00-11:00am,CLSSRM 102,09-MAY 09-MAY
14965,CHEM-010-02D,General Chemistry II,0,DISC,W,8:30-9:20am,COB2 266,16-JAN 04-MAY,Staff,20,0,20
10130,CHEM-010-02L,General Chemistry II,0,LAB,M,8:00-10:50am,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14966,CHEM-010-03D,General Chemistry II,0,DISC,W,3:30-4:20pm,COB2 263,16-JAN 04-MAY,Staff,20,0,20
10131,CHEM-010-03L,General Chemistry II,0,LAB,M,3:30-6:20pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14967,CHEM-010-04D,General Chemistry II,0,DISC,W,7:30-8:20pm,CLSSRM 266,16-JAN 04-MAY,Staff,20,0,20
10132,CHEM-010-04L,General Chemistry II,0,LAB,M,7:00-9:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14968,CHEM-010-05D,General Chemistry II,0,DISC,R,8:30-9:20am,CLSSRM 270,16-JAN 04-MAY,Staff,20,1,19
10371,CHEM-010-05L,General Chemistry II,0,LAB,T,8:30-11:20am,SCIENG 110,16-JAN 04-MAY,Staff,20,1,19
14969,CHEM-010-06D,General Chemistry II,0,DISC,R,12:30-1:20pm,COB2 265,16-JAN 04-MAY,Staff,20,3,17
10647,CHEM-010-06L,General Chemistry II,0,LAB,T,12:00-2:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,3,17
14970,CHEM-010-07D,General Chemistry II,0,DISC,R,7:30-8:20pm,CLSSRM 266,16-JAN 04-MAY,Staff,20,0,20
10128,CHEM-010-07L,General Chemistry II,0,LAB,T,7:00-9:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14971,CHEM-010-08D,General Chemistry II,0,DISC,M,8:30-9:20am,COB2 265,16-JAN 04-MAY,Staff,20,0,20
10129,CHEM-010-08L,General Chemistry II,0,LAB,W,8:30-11:20am,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14972,CHEM-010-09D,General Chemistry II,0,DISC,M,3:30-4:20pm,COB2 265,16-JAN 04-MAY,Staff,20,1,19
10567,CHEM-010-09L,General Chemistry II,0,LAB,W,3:30-6:20pm,SCIENG 110,16-JAN 04-MAY,Staff,20,1,19
14973,CHEM-010-10D,General Chemistry II,0,DISC,M,7:30-8:20pm,COB2 265,16-JAN 04-MAY,Staff,20,1,19
10568,CHEM-010-10L,General Chemistry II,0,LAB,W,7:00-9:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,1,19
14974,CHEM-010-11D,General Chemistry II,0,DISC,W,9:30-10:20am,CLSSRM 260,16-JAN 04-MAY,Staff,20,0,20
10632,CHEM-010-11L,General Chemistry II,0,LAB,M,11:30-2:20pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
14975,CHEM-010-12D,General Chemistry II,0,DISC,W,12:30-1:20pm,COB2 265,16-JAN 04-MAY,Staff,20,1,19
10849,CHEM-010-12L,General Chemistry II,0,LAB,R,12:00-2:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,1,19
14976,CHEM-010-13D,General Chemistry II,0,DISC,T,3:30-4:20pm,COB2 264,16-JAN 04-MAY,Staff,20,4,16
13863,CHEM-010-13L,General Chemistry II,0,LAB,R,3:30-6:20pm,SCIENG 110,16-JAN 04-MAY,Staff,20,4,16
14977,CHEM-010-14D,General Chemistry II,0,DISC,T,7:30-8:20pm,COB2 263,16-JAN 04-MAY,Staff,20,0,20
14185,CHEM-010-14L,General Chemistry II,0,LAB,R,7:00-9:50pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
15040,CHEM-010-15D,General Chemistry II,0,DISC,R,4:30-5:20pm,CLSSRM 260,16-JAN 04-MAY,Staff,20,0,20
15041,CHEM-010-15L,General Chemistry II,0,LAB,T,3:30-6:20pm,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
15596,CHEM-010H-01,Honors Gen Chem II,4,LECT,MWF,10:30-11:20am,COB2 266,16-JAN 04-MAY,Colvin,20,0,20,EXAM,W,3:00-6:00pm,COB2 266,09-MAY 09-MAY
15597,CHEM-010H-02D,Honors Gen Chem II,0,DISC,T,8:30-9:20am,COB2 265,16-JAN 04-MAY,Staff,20,0,20
15598,CHEM-010H-02L,Honors Gen Chem II,0,LAB,R,8:30-11:20am,SCIENG 110,16-JAN 04-MAY,Staff,20,0,20
10133,CHEM-100-01,Organic Synth and Mechanism,3,LECT,TR,9:00-10:15am,CLSSRM 120,16-JAN 04-MAY,Leslie,176,55,121,EXAM,T,3:00-6:00pm,CLSSRM 120,08-MAY 08-MAY
10134,CHEM-100L-01,Organic Chemistry Laboratory,1,LAB,W,2:00-4:50pm,SCIENG 118,16-JAN 04-MAY,Leslie,20,17,3
10135,CHEM-100L-02,Organic Chemistry Laboratory,1,LAB,W,5:30-8:20pm,SCIENG 118,16-JAN 04-MAY,Staff,20,5,15
10136,CHEM-100L-03,Organic Chemistry Laboratory,1,LAB,R,10:30-1:20pm,SCIENG 118,16-JAN 04-MAY,Staff,20,12,8
10137,CHEM-100L-04,Organic Chemistry Laboratory,1,LAB,R,2:00-4:50pm,SCIENG 118,16-JAN 04-MAY,Staff,20,5,15
10569,CHEM-100L-05,Organic Chemistry Laboratory,1,LAB,R,5:30-8:20pm,SCIENG 118,16-JAN 04-MAY,Staff,20,1,19
10747,CHEM-100L-06,Organic Chemistry Laboratory,1,LAB,W,10:30-1:20pm,SCIENG 118,16-JAN 04-MAY,Staff,20,6,14
10141,CHEM-111-01,Biochemistry I,4,LECT,MW,9:00-10:15am,COB2 110,16-JAN 04-MAY,Zoghbi,200,109,91,EXAM,T,11:30-2:30pm,COB2 110,08-MAY 08-MAY
10142,CHEM-111-02D,Biochemistry I,0,DISC,T,6:30-7:20pm,CLSSRM 127,16-JAN 04-MAY,Staff,20,10,10
